time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.13682255772,-0.139449348452,11.7263252658,6.22262396957,0.058672681262,0.0,-0.369637322458,-0.416561449773,2.48685229558,0.011938896669,0.0682291696296,0.0,457.81598681438913,459.9932374419222,458.9973739323036,459.97273305254674
1.3800000000000008,-0.160255349174,-0.165717360395,11.8788898738,6.22323275143,0.0627432146813,0.0,-0.411866381823,-0.458956733882,2.59835110819,0.00629592783572,0.0670572875423,0.0,447.70563878252005,447.61370538617217,447.4121987379001,446.95241863149425
1.4400000000000008,-0.186489586064,-0.194688659967,12.0409955716,6.22408329947,0.0666729623047,0.0,-0.463047893861,-0.506649672547,2.80464289354,0.0265251259473,0.0621758147537,0.0,476.5628991748996,476.1924902598425,476.2757589447119,477.8202996647737
1.5000000000000009,-0.215500523738,-0.226159264064,12.2097415434,6.22608453252,0.070238197465,0.0,-0.504310783488,-0.542208611821,2.82015786918,0.0443587103569,0.0532486168149,0.0,418.5625236847543,417.78758179875155,417.3804083884346,418.9344520737069
1.560000000000001,-0.247655637016,-0.260206192644,12.3879093606,6.22878088663,0.074106739791,0.0,-0.567946339846,-0.59229736067,3.1179647603,0.0460753849936,0.0806600302587,0.0,502.66019810855727,504.6450626667411,504.31049184186685,504.4353711333434
1.620000000000001,-0.283440486741,-0.296972182932,12.5799551564,6.2313760849,0.079477429474,0.0,-0.625424429014,-0.632914430192,3.28304933809,0.036911017705,0.103032919041,0.0,465.93061864001083,467.68257066730695,468.2852434046599,467.57274449231375
1.680000000000001,-0.323126517702,-0.336326576997,12.785919916,6.23330529127,0.0854875474704,0.0,-0.698174672685,-0.678579993536,3.58146703865,0.020356464827,0.0937226083016,0.0,507.45231602573773,506.7908075586896,507.0442215806157,505.85374209320975
1.740000000000001,-0.366926975029,-0.378140776489,13.0050625339,6.23423828535,0.0915269230768,0.0,-0.762437011737,-0.715087750658,3.72275253926,0.00359631931256,0.111792879607,0.0,462.6806818885757,464.1093752669234,463.8312046383074,462.5129273066832
1.8000000000000012,-0.414551730361,-0.422041148438,13.2308595843,6.23437229255,0.0979073699399,0.0,-0.825684174695,-0.748229128391,3.80345196043,-0.000642195674584,0.0922720702425,0.0,446.68059707154276,445.0954254752476,445.6943720787576,445.34775560551157
1.8600000000000012,-0.465926997411,-0.467845512682,13.4597775927,6.23415987403,0.103810227599,0.0,-0.887341074611,-0.778592076612,3.82697977493,-0.0100790051798,0.108417936764,0.0,427.64222579425314,429.02401172348306,428.2584650525115,427.4550379784511
1.9200000000000013,-0.5210803287,-0.515461978141,13.6897722489,6.2338598336,0.110172702735,0.0,-0.951675693589,-0.808661862384,3.8393621588,0.00359761418921,0.100809856853,0.0,425.4549675375994,424.8134056667834,423.9014755176224,425.0752872416219
1.9800000000000013,-0.580712552938,-0.565107437302,13.9249778687,6.23404242432,0.117618695057,0.0,-1.03677689352,-0.846137865021,4.00012840488,0.00191050939321,0.150266012429,0.0,470.36692188592815,474.19332051304553,471.23522863501483,471.10472720819826
2.0400000000000014,-0.645360471989,-0.616887858308,14.1675630483,6.23418324628,0.126694522082,0.0,-1.11902109776,-0.87984784587,4.08556717908,0.00320615332276,0.153185838875,0.0,450.49299099310804,450.7502316143135,449.699185861316,449.8040839149084
2.1000000000000014,-0.715046729027,-0.670656859721,14.4146155092,6.23461484438,0.13569969811,0.0,-1.20470482837,-0.912409252764,4.14910074751,0.0141667174852,0.143037251142,0.0,444.5690867962333,443.7578213719461,443.99075737621325,444.88907979401426
2.1600000000000015,-0.789951898408,-0.726335128861,14.6647440126,6.23517550601,0.144535084244,0.0,-1.29292689206,-0.943458559723,4.18818808419,-0.00266003082,0.154575924888,0.0,436.28052545199506,437.2635882720142,438.6402571981134,437.24041481529144
2.2200000000000015,-0.870667746705,-0.78398264538,14.9195421931,6.2345526404,0.153772659814,0.0,-1.3985024534,-0.978133368425,4.30440649093,-0.0340161900496,0.152699175688,0.0,462.2949187119892,462.16838441675225,463.7037886206528,461.2338182643218
2.2800000000000016,-0.958131191651,-0.843798536527,15.1826545834,6.23267444777,0.162691323216,0.0,-1.51784962035,-1.01590867187,4.46509361348,-0.0263659045895,0.138976812882,0.0,477.5840983466094,476.555182296728,477.0065682486387,477.59020235220197
2.3400000000000016,-1.05302929255,-0.905943330195,15.4558101377,6.23117600183,0.171556569525,0.0,-1.6462759594,-1.05571476727,4.63908205752,-0.0223267762497,0.161181932187,0.0,482.5055974497854,484.1974163406809,482.3950621456452,482.6999525407361
2.4000000000000017,-1.15609031229,-0.970582592492,15.7407646338,6.22990439733,0.181699440758,0.0,-1.79010818905,-1.09902365603,4.8580952565,-0.0190180938405,0.181365949413,0.0,497.3394134038172,498.83936394262025,497.88627399938355,498.1283681516319
